# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 186, mean observations per image: 0

153 0.31998813189170139 0.86676852008933158 0.0620542077423345 -0.37745092837623323 408.38342278857419 40.575032206173162 512.44393304859102 1 devide/left/frame_076_left.png

154 0.3299311183339384 0.8653746754038395 0.064601796445867124 -0.37161638314340051 452.44468513588237 34.675627350877257 473.28404466023812 2 devide/right/frame_076_right.png

155 0.33241088404716795 0.85370540153926189 0.091072187115249822 -0.390379236491534 403.16658111254515 58.127299354291651 502.73253945392315 1 devide/left/frame_077_left.png

156 0.34212305015344036 0.85234106881774019 0.093854213180704707 -0.38426281062388778 445.50695236423991 54.134365126640766 461.48882339443628 2 devide/right/frame_077_right.png

157 0.36002736033484278 0.83826391978794723 0.11133739587728304 -0.39407852627533047 392.13744621647413 79.030216381142822 487.89772885308736 1 devide/left/frame_078_left.png

158 0.36949363111212902 0.83669868342239706 0.11433837173166016 -0.38773251924046043 433.56685225077877 75.641051171171824 445.68620731337609 2 devide/right/frame_078_right.png

159 0.37827218307308808 0.82609702853297018 0.12671448304696831 -0.39801670159461483 383.34172781717996 88.75466549104911 476.59085397544072 1 devide/left/frame_079_left.png

160 0.38755114871515473 0.82441288441829474 0.12988202539117394 -0.39150755115956298 423.90825269197222 85.808428648792628 433.51683136406331 2 devide/right/frame_079_right.png

161 0.40482855674131391 0.80857959710984761 0.14454578860594713 -0.40177031968614346 371.00604081355755 101.16823977289292 459.81397346940344 1 devide/left/frame_080_left.png

162 0.41385182843579721 0.80669787177613417 0.14793490674886123 -0.39507021038975965 410.54920237224633 98.401737308466593 415.78694184187918 2 devide/right/frame_080_right.png

163 0.40253361611295768 0.78759507276677598 0.18632932415837578 -0.42771728070210802 400.45905086779328 101.19829271691324 432.90569136547771 1 devide/left/frame_081_left.png

164 0.41122773965523829 0.78600032392564079 0.19004395133684396 -0.42068816656415559 435.80084573666863 100.92269237196223 385.36017364014987 2 devide/right/frame_081_right.png

165 0.42415440892039558 0.77732447070622768 0.19166395158582031 -0.42323118303969642 391.59308665548178 133.73757917809203 426.02350011135866 1 devide/left/frame_082_left.png

166 0.43270016760681296 0.77550237566881275 0.19546800437001594 -0.41612364695204102 427.04999195723695 132.96306202786695 378.56928359185815 2 devide/right/frame_082_right.png

