# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
40 0.2736361398735639 -0.04943187925369194 0.7946103920977785 -0.5396981351077274 -542.5458745979557 12.813880682779526 340.31021827110754 2 devide/right/frame_019_right.png

41 0.28021991397907714 -0.02558806206695147 0.7824309804521021 -0.5555392080834426 -486.94914391543716 48.720354133134876 357.3705484836049 1 devide/left/frame_020_left.png

42 0.278081304819821 -0.023268028114956076 0.7895569172664894 -0.5465613059611752 -538.3397291516754 31.029181570400098 333.7967316881488 2 devide/right/frame_020_right.png

43 0.2723820666964048 0.00914048003229653 0.7564577851874347 -0.5945553637772477 -474.65530191854117 118.22703844920086 339.1528397688883 1 devide/left/frame_021_left.png

44 0.27085734459409694 0.01163762836889031 0.7638383039351195 -0.5857063342041829 -526.3830913249166 103.14278612296515 314.52773447446583 2 devide/right/frame_021_right.png

45 0.27864521264586567 0.025749335577257185 0.7553959064323466 -0.5925123135700419 -472.9292234663738 119.60937217276737 338.38089380020045 1 devide/left/frame_022_left.png

46 0.27729080770017484 0.028167055820404602 0.7627296677592148 -0.5835750841591104 -524.1376778329509 105.6530986081545 312.0633843160349 2 devide/right/frame_022_right.png

47 0.2867772736553748 0.045013568638497696 0.7570958598850224 -0.5852678300557581 -467.02435030501283 154.01247341379303 335.075895059618 1 devide/left/frame_023_left.png

48 0.28559027978703155 0.04731684386273797 0.7643286451722094 -0.5761953059052538 -517.4912091129862 141.4731439825336 306.693575645171 2 devide/right/frame_023_right.png

49 0.28569779360529923 0.0806723622990164 0.7757350198363874 -0.5568697510994827 -435.1154404680103 158.85515159138635 381.1240371961809 1 devide/left/frame_024_left.png

50 0.28469871467889113 0.08291200947888065 0.7825478089283517 -0.5474405605047887 -485.0198528062426 150.7218906056634 350.25181066832795 2 devide/right/frame_024_right.png

